id,age,gender,height,weight,eduation,job_current
46389,20344,1,164,105,1,15
46390,15286,2,158,56,1,21
46391,18943,1,160,74,4,22
46392,18894,1,154,82,1,11
46395,20631,1,153,83,4,4
46396,21403,1,156,66,1,21
46397,17629,2,174,,1,30
46398,14770,2,154,54,2,20
46399,20208,2,179,120,1,28
46400,20420,1,156,,1,18
46401,16730,2,166,73,4,9
46403,16502,1,172,69,2,27
46404,22001,1,165,65,2,9
46406,15853,1,163,65,4,18
46407,18075,2,162,67,4,27
46410,22047,2,168,66,4,19
46412,15187,1,165,98,1,10
46413,18152,2,172,61,1,3
46414,20621,1,154,58,4,26
46415,14533,1,167,93,2,24
46417,19834,1,156,64,4,23
46418,18147,1,167,82,2,1
46420,14770,1,177,70,3,21
46421,20393,1,150,77,3,8
46422,19592,1,147,51,4,14
46423,22003,1,178,70,3,14
46424,23541,1,175,71,3,14
46425,21183,2,169,75,1,4
46426,20445,2,170,78,2,14
46427,23459,2,166,58,1,18
46428,23222,1,167,56,3,6
46429,14570,2,172,99,3,26
46430,21038,1,160,65,2,10
46431,18246,1,165,55,3,6
46433,23142,1,156,80,2,24
46434,18938,2,166,64,4,6
46435,19185,1,165,75,4,12
46436,18384,2,160,65,3,2
46437,19879,2,158,68,2,25
46439,22656,2,168,68,2,6
46440,18415,1,155,95,4,28
46441,18025,2,186,89,3,13
46442,19868,1,156,82,4,17
46443,17680,1,149,61.5,3,28
46444,17287,2,169,72,2,22
46445,23484,1,165,65,2,6
46447,18326,1,157,75,4,30
46448,21353,1,164,60,4,20
46449,23403,1,154,90,3,8
46451,15526,2,176,71,1,25
46454,22006,1,159,95,4,19
46456,21213,1,175,75,1,25
46457,21781,1,164,64,1,3
46460,21384,1,158,68,2,23
46462,19495,1,158,62,1,12
46463,21990,2,157,,1,30
46465,15819,1,170,,1,10
46467,20229,2,173,90,2,10
46468,23358,1,169,65,3,9
46469,15928,1,165,87,4,17
46470,18832,1,169,77,4,5
46471,21924,2,178,75,2,19
46472,22029,1,168,,4,28
46473,20242,1,154,80.5,4,18
46474,19750,1,168,65,1,15
46475,18120,2,160,60,2,29
46476,21447,1,152,73,3,8
46478,17562,1,160,72,1,12
46480,18093,1,152,80,1,25
46481,21864,2,168,96,3,6
46482,21823,1,157,61,2,6
46483,20994,1,172,62,4,1
46485,17356,1,162,43,2,13
46486,22501,1,157,83,3,14
46487,19854,2,172,79,1,26
46489,23116,1,159,97,2,25
46490,20218,2,172,68,3,7
46491,19462,1,168,81,3,10
46492,23366,2,173,76,4,12
46493,22613,2,165,66,2,13
46494,23424,2,160,60,4,22
46495,21300,2,176,98,2,9
46497,22481,2,165,88,3,16
46498,18728,1,162,61,1,9
46499,19552,2,174,82,1,2
46500,21725,1,157,57,4,15
46501,19934,1,156,80,1,4
46502,19769,2,172,85,4,2
46503,21909,1,165,65,4,16
46504,21979,1,170,78,1,4
46505,22105,2,173,74,2,21
46506,21053,1,173,72,1,4
46509,21090,1,163,107,3,28
46511,21188,1,158,124,3,27
46517,19747,1,160,72,1,28
46519,14384,1,160,54,2,7
46521,21187,2,174,65,2,22
46522,16797,2,171,82,3,7
46523,15172,2,170,55,4,18
46524,22568,1,165,85,2,29
46525,19695,1,169,60,2,2
46526,19086,1,170,68,3,1
46527,20680,1,162,65,3,29
46528,16153,1,165,60,4,28
46529,15427,1,166,64,4,10
46530,18842,2,174,89,4,9
46532,17582,1,197,87,2,29
46533,20628,1,159,69,2,12
46534,21909,1,166,69,4,6
46535,15319,1,160,99,1,14
46536,16813,1,130,90,2,24
46537,21075,1,160,62,2,4
46539,22661,1,159,94,3,15
46541,20935,2,162,82,3,1
46542,15231,1,165,60,4,8
46543,19541,2,156,48,2,5
46545,15380,2,175,69,2,21
46546,15949,2,175,80,3,11
46548,18870,2,174,102,3,8
46550,23279,1,150,65,2,19
46551,18279,1,165,72,4,8
46552,23444,1,165,65,4,2
46554,23417,1,167,56,1,24
46555,14539,2,178,79,4,8
46556,22010,1,155,57,2,11
46557,20415,2,175,80,4,14
46558,15322,1,166,94,4,5
46560,20447,1,152,68,3,19
46561,21103,2,170,85,2,4
46562,19007,1,176,45,1,28
46563,18943,1,159,55,3,7
46564,14755,2,176,60,3,8
46567,18917,1,167,70,4,6
46568,20403,1,147,85,2,19
46569,21416,1,160,110,3,26
46570,19782,1,165,,4,7
46571,16701,2,171,70,1,13
46573,22158,2,163,73,1,24
46574,21821,1,169,75,2,20
46577,15361,1,156,55,3,17
46579,14400,2,168,76,1,14
46581,17289,2,179,78,3,5
46584,21197,1,166,101,3,11
46585,17048,2,170,65,3,27
46586,22586,2,165,97,3,3
46587,21130,1,160,70,2,28
46591,19678,2,176,85,3,14
46592,17490,2,179,78,4,28
46594,17337,1,163,64,4,28
46596,16654,2,191,99,2,1
46597,21827,2,158,63,1,27
46598,19573,1,158,74,4,10
46599,20286,2,168,70,1,15
46600,20431,1,171,68,3,12
46601,17602,2,178,109,4,5
46602,17593,2,170,70,1,3
46604,21871,1,154,60,3,7
46605,20965,1,154,87,3,12
46606,14652,1,159,41,3,4
46607,21885,1,154,55,2,10
46608,19671,1,158,80,2,18
46609,16529,1,164,71,2,30
46613,20430,1,155,73,3,22
46614,17490,2,152,65,3,11
46615,20954,1,162,78,2,26
46616,16962,1,162,64,2,3
46618,18839,2,172,65,4,5
46619,16129,1,165,74,2,9
46621,20881,1,170,78,1,12
46623,19709,1,157,78,2,11
46624,15994,2,160,66,4,23
46625,17459,2,173,,3,14
46627,19741,1,159,108,1,15
46628,14631,1,150,51,1,26
46629,18225,1,157,89,2,21
46630,15378,1,175,70,2,8
46631,14894,1,163,57,2,3
46632,18034,1,157,79,3,20
46634,21131,2,169,85,1,12
46635,19112,1,170,74,4,12
46636,18195,1,169,87,4,16
46638,18384,1,164,63,1,13
46639,20509,1,165,68,3,10
46640,21794,1,157,54,3,28
46641,19221,1,164,55,2,30
46642,20585,1,163,84,3,6
46643,23338,2,167,77,2,18
46644,23286,1,170,70,1,22
46645,19211,1,158,55,2,19
46646,18201,2,168,79,1,14
46648,16864,1,165,65,3,28
46651,18707,1,174,81,3,29
46652,15230,1,163,116,1,5
46653,19171,2,175,67,1,13
46654,21266,2,172,82,3,25
46656,14716,1,160,64,1,28
46657,15278,2,170,68,1,16
46658,18077,1,157,60,2,7
46660,15247,1,159,72,3,23
46661,18841,1,168,68,4,30
46662,19643,1,160,,2,18
46664,21359,1,164,87,3,5
46665,18846,1,174,86,2,29
46666,19721,1,175,90,4,15
46667,17535,2,165,65,3,19
46669,21948,1,165,63,2,11
46670,18998,1,160,76,1,13
46671,21293,2,172,90,3,3
46672,16076,2,173,72,3,21
46673,19497,1,169,87,3,7
46674,21084,1,164,72,3,6
46675,21360,2,172,94,3,16
46677,20359,2,186,94,4,28
46678,21251,1,155,62,3,28
46679,20656,1,155,57,1,12
46680,21985,1,164,77,3,17
46682,19167,1,162,61,3,11
46683,21883,2,172,,3,19
46684,19637,1,166,55,2,18
46686,21027,2,169,71,1,6
46687,16035,2,170,81.1,1,13
46688,22575,1,152,60,2,19
46689,23644,1,162,68,1,12
46690,18965,1,154,80,3,6
46691,23266,1,156,60,2,26
46693,18220,2,172,78,3,27
46694,20359,2,178,78,4,15
46696,19458,1,164,80,1,25
46697,19725,1,148,56,3,28
46698,21147,1,180,90,3,19
46699,21990,2,176,83,2,5
46700,23416,1,172,59,3,23
46703,22076,1,159,86,3,9
46704,18359,1,157,59,2,7
46705,22815,2,170,68,1,7
46706,20474,2,170,80,3,20
46707,20291,1,156,83,1,6
46708,18559,2,178,88,1,20
46709,18423,1,166,63,2,26
46710,23403,1,170,65,3,5
46711,20572,1,155,78,1,29
46712,20423,1,170,75,4,30
46713,21695,1,158,58,4,5
46714,23312,2,169,76,4,24
46716,17449,2,177,95,1,30
46717,23209,1,156,60,2,25
46719,20296,2,172,70,4,18
46720,19193,1,154,80,4,7
46722,21719,1,163,77,1,30
46725,19700,1,164,58,1,12
46726,21824,1,156,70,2,24
46727,21295,2,172,86,3,16
46728,18175,2,155,50,2,9
46731,20539,1,153,70,4,30
46733,21129,2,164,70,4,11
46734,22535,1,156,58,3,14
46735,22651,1,160,80,3,12
46736,20480,1,164,86,1,20
46737,19785,1,165,66,3,24
46738,18108,1,163,63,3,4
46740,14466,1,160,59,1,2
46744,20585,1,149,58,2,18
46745,20573,1,165,85,3,29
46746,15188,1,165,57,3,23
46748,20419,1,160,82,3,27
46749,20457,1,157,66,3,13
46750,23520,2,167,75,3,24
46751,14562,2,167,65,4,25
46754,18086,1,160,63,2,1
46755,21069,1,160,61,2,22
46757,20398,1,169,72,4,21
46759,20259,1,152,53,1,26
46760,23247,1,160,65,1,21
46762,20416,2,166,67,3,11
46764,14408,1,161,54,1,22
46767,17665,1,158,61,4,18
46768,17742,2,163,,4,2
46769,22744,2,170,78,2,22
46771,19578,1,161,64,4,1
46772,22102,1,170,70,2,3
46774,19652,2,176,70,3,12
46775,18362,1,151,56,3,26
46777,19642,2,170,87,3,18
46779,14868,2,168,78,4,24
46780,22038,1,156,75,4,14
46781,19897,1,168,,4,13
46782,19769,1,160,70,1,21
46785,21456,1,166,71,1,29
46786,16808,1,163,64,2,15
46787,15994,1,153,65,2,22
46788,15251,2,180,71,1,5
46789,23477,2,164,100,1,16
46791,21009,2,169,82,4,5
46792,19072,2,173,76,2,29
46793,21050,1,157,80,4,14
46795,23103,1,157,78,4,5
46797,15931,1,160,80,3,22
46798,16903,2,183,92,1,5
46800,16359,1,175,89,3,30
46801,16649,1,155,100,2,17
46803,22749,1,179,,2,26
46804,17599,2,160,,3,5
46805,22647,1,158,71,1,25
46806,21813,1,164,113,4,19
46808,16253,1,156,64,1,21
46809,22242,1,169,65,3,8
46810,21339,2,179,80,2,22
46811,22747,2,166,77,1,10
46812,23216,1,164,92,1,9
46813,14543,1,172,62,2,15
46815,16002,1,160,99,3,1
46817,16609,1,169,88,3,1
46819,20510,1,157,57,2,5
46826,17378,2,180,108,4,3
46828,14720,1,162,,1,24
46829,23196,2,168,97,2,14
46835,18241,2,189,107,2,25
46836,21751,1,165,60,2,28
46837,22026,1,160,53,2,16
46839,19797,2,174,72,4,1
46840,22496,1,155,67,4,28
46841,19669,1,162,58,3,12
46845,22021,2,171,94,3,13
46846,20404,1,167,57,3,8
46848,19821,1,156,56,2,27
46849,15981,2,172,66,3,21
46850,19052,2,168,68,4,10
46852,18287,1,164,74,2,30
46853,23242,1,150,64,4,7
46854,18272,1,160,49,3,29
46856,15287,2,160,65,4,5
46857,23305,2,163,108,3,2
46860,18283,1,163,88,2,28
46861,21799,1,156,65,2,19
46862,22749,1,162,88,4,8
46864,20674,1,178,78,4,29
46866,22539,1,169,65,1,27
46867,18216,1,173,85,3,18
46868,18264,2,180,70,2,28
46871,17661,1,160,96,3,3
46872,17560,1,160,56,3,18
46873,18783,1,175,80,2,12
46875,20305,2,170,65,1,2
46876,15042,2,168,72,4,2
46877,21961,2,178,116,1,14
46878,18894,1,167,76,4,14
46879,21340,1,151,77,1,7
46881,23156,1,164,109,3,27
46883,16822,1,168,70,4,28
46884,18106,2,176,84,3,19
46886,15923,1,162,65,1,27
46887,19639,1,161,83,1,15
46889,14583,1,165,62,1,19
46890,14404,1,160,57,3,29
46891,21899,1,160,65,2,2
46892,14696,1,165,56,2,13
46893,23316,1,165,55,4,22
46894,18189,1,159,73,2,16
46895,19177,1,169,89,1,5
46896,19958,1,158,79,3,15
46898,16702,2,181,108,2,9
46899,15136,2,168,101,1,15
46900,15841,1,163,92,4,11
46901,16643,2,174,,4,3
46902,16571,1,160,75,1,9
46904,16756,2,168,65,1,16
46905,19050,1,165,83,1,23
46908,16867,1,163,57,1,13
46914,19514,2,173,93,4,6
46919,20336,1,160,80,1,4
46921,17741,1,164,73,4,29
46922,15384,1,163,65,4,30
46923,19778,2,169,70,2,27
46924,14777,2,174,62,2,20
46925,19629,1,166,73,2,6
46926,14642,2,166,78,2,15
46927,21331,1,162,53.6,4,26
46930,22037,1,173,76,1,19
46934,21269,1,157,105,1,28
46936,21944,2,171,68,1,2
46938,19717,2,169,90,3,14
46939,20479,1,161,85,1,2
46940,21931,1,160,96,1,17
46942,16655,1,150,62,1,21
46943,21811,2,160,56,1,19
46945,18496,1,151,55,2,1
46946,20448,2,175,79,4,22
46949,15220,1,162,71,1,4
46950,18911,1,164,64,2,3
46951,22639,1,150,66,2,14
46953,23327,1,151,75,1,5
46954,21222,2,175,75,3,4
46956,21151,2,157,61,1,15
46958,20377,1,156,93,1,27
46960,21941,1,156,56,4,5
46961,18347,1,169,87,2,11
46963,18247,1,159,56,3,16
46964,23444,1,172,75,2,11
46966,15477,1,169,65,1,30
46967,15902,1,153,81,3,16
46968,21156,1,142,43,1,7
46970,23523,2,176,78,2,19
46971,19682,1,163,49,4,30
46973,21934,2,176,88,1,14
46974,22816,2,164,65,4,7
46976,15891,1,158,77,2,22
46979,19121,1,170,82,4,16
46980,21200,2,176,111,2,21
46981,18971,1,168,82,4,17
46982,18241,1,162,70,2,20
46983,20525,1,168,98,2,8
46986,21740,1,145,62,3,8
46987,20635,1,158,65,4,6
46989,20486,2,170,80,2,21
46991,23293,1,153,90,4,15
46992,19882,2,167,73,1,22
46993,21818,1,166,73,1,13
46994,20463,2,188,118,1,4
46995,21728,1,162,93,3,14
46996,16762,1,166,,1,27
46997,23388,2,181,89,2,8
46998,17316,1,160,91,4,27
46999,19606,1,165,70,4,5
47001,21174,1,160,58,3,23
47002,18447,1,166,69,1,22
47003,15303,1,169,69,1,23
47005,19711,1,177,80,1,5
47008,15362,2,167,83,1,9
47009,22590,2,170,70,3,10
47010,23247,1,156,89,2,1
47011,19865,1,161,53,4,10
47013,21098,1,149,65,1,9
47014,21877,1,163,71,3,18
47016,19568,1,160,87,1,2
47017,21915,1,153,93,1,7
47020,16846,1,162,58,4,4
47021,18404,1,162,66,4,13
47024,17456,1,163,56,3,7
47025,21059,2,173,,2,1
47027,21905,1,168,90,4,7
47029,21802,1,144,73,1,26
47030,18335,1,156,65,1,27
47031,16847,1,162,87,2,23
47035,21966,1,154,107,1,10
47036,18873,1,161,100,1,27
47037,16858,1,158,80,3,30
47038,19460,2,170,,3,26
47040,18952,1,168,69,3,30
47041,19782,1,168,59,3,5
47042,19697,1,164,59,4,3
47043,16567,1,170,90,3,24
47045,15276,1,166,59,4,2
47046,20377,1,176,104,1,9
47047,17649,2,170,68,1,11
47048,18073,1,167,85,3,8
47049,18803,2,176,80,1,5
47050,21473,2,167,74,4,29
47051,21758,2,169,79,3,17
47052,18904,1,160,60,1,20
47054,14830,1,163,101,3,10
47055,19636,1,164,94,3,10
47056,22499,2,173,85,4,26
47058,20402,1,165,60,4,24
47059,17196,2,170,70,2,3
47060,21929,2,170,84,2,9
47061,19619,1,162,56,1,16
47063,16521,1,164,83,1,8
47064,14638,2,170,64,1,17
47065,21002,1,153,78,3,13
47066,15303,1,159,97,3,23
47068,17028,1,171,59,4,8
47069,18201,1,160,50,2,9
47071,20668,1,165,78,1,5
47072,22174,2,170,71,3,9
47073,19082,1,165,60,1,18
47074,20706,1,167,75,4,7
47075,22077,1,168,65,3,30
47076,21094,1,165,69,3,2
47080,20464,1,163,81,4,23
47081,23230,1,164,98,4,13
47082,19955,1,167,69,4,10
47085,19476,2,180,75,4,13
47086,21273,2,168,60,2,15
47088,19103,2,170,79,3,20
47089,19567,2,160,60,4,29
47091,22668,1,152,50,2,9
47092,14658,2,182,86,1,14
47093,15493,1,160,75,2,20
47095,19851,2,169,97,1,5
47096,16774,2,170,80,2,13
47098,15253,1,169,76,1,3
47099,21953,1,168,85,1,23
47101,23442,1,163,96,2,28
47102,22091,1,157,68,2,29
47104,19567,2,173,72,4,30
47105,21327,1,160,59,4,7
47106,22095,1,158,83,4,17
47107,20987,2,167,96,2,2
47109,18212,2,170,90,2,1
47110,23414,2,164,89,1,13
47111,16721,2,143,65,1,23
47114,17504,2,168,70,1,7
47115,14624,1,167,67,3,2
47116,18732,2,161,72,1,28
47120,21157,1,153,80,3,24
47121,16300,1,160,72,1,12
47122,19147,2,178,80,1,5
47123,21270,1,162,75,4,16
47124,14658,2,174,65,2,28
47125,17491,1,158,81,2,24
47127,18406,1,167,57,3,12
47128,21308,1,165,65,1,2
47129,22801,2,160,69,2,14
47130,23474,1,153,59,4,21
47131,19147,1,164,80,4,23
47134,20475,1,160,72,3,5
47135,22514,1,168,72,2,1
47137,21938,2,168,90,1,7
47141,19113,2,179,,2,26
47144,21788,2,162,88,3,30
47145,15082,2,174,64,3,18
47146,15899,1,164,95,4,13
47147,19990,1,170,70,1,5
47149,15283,2,171,80,4,22
47151,19859,1,168,92,1,1
47152,18308,1,154,63,3,8
47153,19915,1,160,81,1,14
47155,22418,1,150,46,3,4
47156,16107,1,169,70,1,26
47158,16302,1,155,40,1,29
47159,20538,1,165,65,2,10
47160,20273,1,160,83,3,25
47163,21964,2,170,73,4,18
47165,22781,2,154,46,1,10
47166,21637,1,166,78,1,11
47168,22790,1,165,75,1,2
47170,19522,2,158,65,4,1
47171,16045,1,156,52,1,17
47173,20414,1,164,102,4,28
47174,20470,2,172,86,1,29
47175,23401,1,165,80,1,26
47176,23469,1,169,66,4,9
47178,22003,1,163,74,4,26
47179,19553,1,156,,1,2
47181,22548,1,157,76,3,21
47182,20566,1,170,65,3,13
47183,22009,1,152,65,3,28
47184,16052,2,173,83,2,12
47187,15249,2,163,72,4,13
47188,22100,2,160,58,4,25
47189,23637,1,156,69,4,26
47190,14556,1,161,69,3,22
47191,19653,1,168,67,1,19
47193,14756,2,162,,2,26
47196,23201,1,155,53,2,6
47199,18796,1,153,80,1,30
47200,17578,1,157,62,1,1
47202,20922,1,156,63,4,2
47205,23385,1,168,64,4,11
47206,14476,2,163,69,2,5
47207,19638,1,156,89,3,3
47208,19796,2,172,93,4,4
47209,21222,1,174,77,2,29
47211,17567,1,160,58,2,29
47213,14616,2,162,63,2,21
47214,20331,1,170,117,1,23
47216,23388,2,150,60,2,17
47217,20919,1,149,54,2,21
47218,16073,2,156,52,2,26
47220,17451,1,158,60,1,15
47221,20959,1,164,70,3,10
47224,16873,1,163,67,2,1
47225,20253,1,154,66,1,28
47227,18883,2,186,90,2,17
47229,19711,2,180,93,3,19
47230,23253,1,153,,1,3
47231,15286,1,164,80,1,10
47232,20169,1,164,105,2,6
47233,21247,1,155,50,1,25
47236,21255,1,148,67,1,10
47238,20326,1,169,72,2,18
47239,23574,2,150,80,1,18
47240,19769,2,168,75,3,3
47241,21119,1,165,66,1,17
47242,18206,1,170,72,1,1
47244,17422,2,162,50,2,29
47245,20337,1,157,60,4,14
47246,18936,1,165,75,1,17
47248,19593,1,156,65,4,13
47249,19450,2,162,56,3,7
47251,16882,1,165,54,4,22
47252,19147,2,167,81,1,28
47253,17045,2,165,75,4,10
47254,23306,2,172,90,1,2
47255,14464,2,170,74,1,23
47256,21460,1,158,88,1,18
47258,20335,2,165,84,4,7
47259,20956,2,180,80,2,1
47260,20194,1,156,73,2,11
47261,22449,2,170,85,2,18
47262,14471,1,160,,1,16
47264,19600,2,165,95,2,8
47265,20562,2,162,72,3,2
47266,18296,1,166,50,2,8
47267,21299,2,160,58,4,20
47268,22685,1,154,120,1,2
47269,22637,1,162,70,3,26
47270,21944,1,165,100,1,29
47272,20436,1,148,68,3,17
47273,19752,1,158,76,4,8
47274,18874,1,175,70,1,30
47275,22520,1,165,80,3,15
47277,20474,2,174,110,2,24
47278,14619,1,160,64,2,9
47279,22572,1,163,73,1,1
47280,21225,1,170,85,1,13
47281,16018,1,158,80,3,19
47282,18505,1,162,89,3,28
47284,22544,1,160,80,4,6
47285,18175,2,175,90,1,12
47287,21373,2,170,64,3,19
47288,20431,1,152,65,1,1
47289,18501,2,175,80,3,18
47291,21773,1,154,67,1,5
47294,19904,1,168,65,4,25
47296,23483,1,154,56,1,6
47297,19833,1,153,103,4,13
47300,18268,1,170,75,1,19
47302,15936,2,175,75,3,12
47303,23537,1,160,63,3,2
47305,17469,1,154,97,1,23
47306,17944,2,165,60,2,24
47307,21068,2,174,81,3,15
47308,14708,1,151,61,4,17
47309,19716,1,152,51,1,21
47310,20392,1,159,51,4,20
47318,21746,2,180,85,4,14
47320,23371,1,149,70,3,12
47321,21960,1,158,70,2,18
47323,19783,1,168,65,4,13
47326,19115,1,154,83,1,16
47327,15552,2,174,99,3,4
47328,14630,1,158,58,2,13
47330,15223,1,170,72,2,15
47331,21149,2,175,,1,2
47332,18130,1,160,90,4,27
47333,22542,1,153,62,4,24
47334,17363,1,170,72,1,13
47335,21015,2,169,94,1,18
47336,14516,1,158,64,1,6
47337,23497,2,170,69,4,5
47339,18163,1,160,83,1,28
47341,20477,2,163,65,1,13
47342,18784,1,158,71,4,1
47343,22622,2,164,72,3,5
47345,19663,2,178,63,1,7
47347,14554,1,155,68,3,2
47349,18829,1,154,72,4,8
47350,21638,1,150,100,3,28
47351,23261,2,160,,1,18
47352,15272,1,157,57,2,20
47354,16656,2,166,64,1,25
47356,20581,2,175,92,4,18
47357,19640,1,163,76,4,16
47360,21276,1,170,86,1,16
47362,16758,1,160,86,3,20
47364,20429,1,154,54,4,30
47365,20457,1,165,70,4,23
47366,16908,1,159,75,1,20
47368,18857,2,160,65,2,29
47369,18110,1,180,79,3,13
47371,17758,1,165,60,4,2
47374,14430,1,154,50,3,30
47375,20585,2,168,75,4,13
47376,18212,1,157,72,3,14
47377,19614,1,149,70,4,25
47378,18225,1,158,74,1,26
47379,14557,1,164,58,4,18
47380,15584,1,150,69,2,9
47381,16660,2,170,72,4,9
47382,14695,1,168,86,3,7
47383,23180,1,165,,2,21
47385,19624,1,151,70,4,6
47389,18992,2,162,64,2,15
47390,22639,1,162,59,3,22
47392,15319,2,165,78,3,1
47393,21256,1,164,68,1,27
47394,19681,1,154,78,4,18
47396,19123,1,159,60,2,9
47398,15422,1,160,52,2,25
47399,18356,2,167,83,3,17
47402,18259,2,169,68,3,18
47403,18770,1,168,64,4,24
47404,21062,2,164,79,3,29
47405,21018,1,170,65,1,2
47407,18356,2,166,67,4,21
47408,23173,2,165,72,4,10
47409,20196,1,174,86,2,23
47410,22375,2,160,92,3,27
47411,20347,2,172,69,3,29
47412,19858,1,158,100,1,11
47413,23377,2,176,115,4,25
47414,14509,2,184,85,2,29
47415,23424,1,147,57,4,5
47416,15206,1,178,69,1,13
47417,21798,1,152,67,1,7
47421,21692,1,164,100,4,18
47422,21805,2,180,110,3,16
47423,18876,1,160,52,2,16
47424,22633,1,158,70,1,17
47425,19627,1,160,80,3,7
47426,21698,1,156,61,1,20
47429,18966,1,154,79,1,5
47431,16734,2,173,89,1,21
47432,20946,1,148,67,2,29
47433,21663,1,158,90,4,29
47434,21795,2,174,87,3,30
47435,19876,1,156,68,2,10
47436,15305,2,170,84,2,21
47440,23364,1,169,93,1,27
47442,23380,1,155,58,1,15
47443,22411,2,166,,2,2
47444,19692,2,172,82,3,23
47446,14670,1,159,69,4,11
47447,20511,1,156,59,4,7
47448,20220,2,170,116,4,25
47449,22542,1,152,81,2,22
47450,23615,2,174,90,2,1
47451,18308,1,160,60,3,15
47452,21099,1,151,47,4,7
47453,20320,1,158,59,4,13
47454,21821,1,153,65,3,21
47457,15268,2,174,83,1,14
47458,21786,2,168,68,1,26
47459,20436,2,163,63,3,25
47460,17576,1,165,65,4,11
47462,21081,1,163,70,2,19
47463,21142,1,165,73,3,7
47464,14493,1,170,81,2,20
47466,16242,2,171,59,3,27
47471,21504,2,169,70,1,7
47474,21117,1,165,81,1,27
47475,15095,1,164,93,3,11
47479,19537,1,162,,1,13
47481,19693,1,164,62,3,8
47483,16736,1,170,70,3,27
47484,16871,1,163,64,3,6
47485,21841,1,154,,3,14
47486,14345,1,169,79,3,18
47489,19844,1,161,69,3,1
47491,21234,1,150,69,2,28
47492,21986,2,164,75,2,16
47493,23521,2,165,80,2,16
47494,17845,2,160,64,1,22
47495,19541,1,166,70,1,7
47496,14611,1,159,60,2,20
47497,20376,1,159,100,3,9
47499,23253,2,169,62,4,4
47500,20510,2,165,79,4,29
47501,15398,1,149,67,2,22
47502,18368,2,167,103,2,12
47503,17348,1,160,80,3,22
47504,18173,2,166,73,1,18
47505,19622,2,170,71,4,2
47506,22110,1,175,86,4,25
47507,20516,1,161,91,4,15
47508,21724,1,162,63,2,12
47510,21131,1,162,80,4,17
47512,20982,1,165,90,3,9
47513,19685,2,173,70,3,21
47514,21702,1,170,59,3,23
47515,17551,2,167,78,2,7
47516,21264,1,160,60,2,14
47517,16840,1,168,77,1,12
47519,19741,1,158,109,2,2
47522,20306,1,155,85,2,7
47523,23417,1,163,108,2,26
47524,21053,2,179,100,1,15
47525,15990,1,160,110,1,4
47526,23152,2,157,57,2,26
47527,19094,2,168,61,1,4
47528,23265,1,154,92,4,24
47532,19659,1,162,79,1,21
47533,20414,2,174,91,1,14
47534,19592,1,157,86,1,1
47536,19518,1,168,72,3,4
47537,20694,1,169,96,3,16
47538,21154,1,151,105,4,3
47539,22604,2,169,68,4,5
47540,19619,1,158,76,3,5
47541,18307,2,178,82,1,8
47542,22563,2,162,67,2,24
47543,23353,2,166,74,3,17
47545,19083,1,153,55,3,20
47547,18239,1,164,64,4,6
47548,21317,2,170,69,1,22
47549,19120,1,169,63,1,22
47550,23155,1,152,72,1,19
47552,21746,1,162,57,4,18
47553,19769,2,178,98,3,27
47554,20518,2,173,84,3,28
47557,19081,2,168,69,3,6
47560,23517,1,167,83,4,6
47561,18403,2,168,73,1,30
47562,22014,1,161,66,2,29
47563,23562,2,176,80,3,23
47564,20538,1,160,80,2,8
47565,20517,1,152,78,3,16
47566,17291,1,158,58,4,14
47569,22565,1,163,62,2,12
47570,19844,1,163,76,1,9
47571,18176,1,158,82,3,2
47572,15416,2,168,74,1,17
47573,18263,1,157,74,1,6
47574,15902,2,165,69,1,24
47575,21135,1,173,87,2,19
47576,21073,2,168,85,2,3
47577,19905,2,185,91,4,12
47578,19410,1,164,100,1,13
47579,23580,1,161,74,4,9
47580,15312,1,163,87,2,8
47581,22410,1,164,105,2,14
47582,18197,1,161,79,4,22
47583,19678,2,170,80,1,20
47584,19730,1,169,65,4,26
47585,21029,2,169,84,4,14
47590,21628,1,150,73,2,17
47591,21216,1,152,51,4,1
47592,18158,1,172,68,2,3
47593,18826,1,158,76,2,19
47595,21037,2,172,70,4,1
47598,18395,2,172,95,4,14
47599,19790,1,155,87,4,4
47600,17611,1,170,70,2,9
47603,19488,2,167,83,1,23
47605,21259,1,158,83,3,13
47606,16629,2,182,108,3,8
47607,18145,1,178,75,2,5
47608,22497,2,165,85,2,25
47609,21812,1,156,103,3,17
47610,20261,1,155,73,4,3
47611,21951,2,179,97,2,29
47612,21346,2,160,67,4,28
47613,20263,1,170,86,3,11
47615,16085,1,158,76,3,16
47616,19180,1,158,85,2,3
47617,18456,1,152,65,3,1
47618,18945,1,156,60,4,9
47620,23492,2,193,70,3,14
47621,21799,1,170,94,2,8
47622,16656,1,169,70,2,8
47623,20440,1,160,60,4,22
47625,18061,1,153,76,2,27
47626,23278,2,185,64,3,30
47628,21639,1,170,70,4,15
47629,17633,1,156,78,3,1
47630,21131,1,146,53,3,18
47633,23577,1,165,60,1,2
47635,21110,2,172,76,3,7
47636,19221,1,163,75,3,24
47637,16877,2,164,58,1,8
47639,21733,1,156,66,3,24
47640,16629,1,159,75,2,22
47641,18066,2,165,55,4,6
47642,22554,2,172,76,3,11
47644,14487,2,181,104,4,24
47645,17374,1,158,59,2,25
47646,21160,2,169,80,2,25
47647,22471,2,176,93,4,28
47648,20666,1,150,61,2,17
47649,18486,1,175,68,1,13
47650,19822,2,172,,1,5
47651,16166,1,164,72,2,11
47652,15221,1,157,66,1,13
47653,21668,2,162,64,4,6
